pka_energy,diffusivity,h0,run,final_magnetization,timestamp
6200,5.0,0.08,13,0.9499555555555556,2025-03-06 00:26:37
6200,5.0,0.08,14,-0.9554666666666668,2025-03-06 00:26:37
6200,5.0,0.08,15,-0.952,2025-03-06 00:26:37
6200,5.0,0.08,16,-0.9561777777777778,2025-03-06 00:26:37
6200,5.0,0.08,17,0.2425777777777777,2025-03-06 00:26:37
6200,5.0,0.08,18,-0.9559111111111112,2025-03-06 00:26:37
6200,5.0,0.08,19,-0.9495111111111112,2025-03-06 00:26:37
6200,5.0,0.08,20,-0.9553777777777778,2025-03-06 00:26:37
6200,5.0,0.08,21,-0.9548444444444444,2025-03-06 00:26:37
6200,5.0,0.08,22,-0.9512,2025-03-06 00:26:37
6200,5.0,0.08,23,-0.9537777777777776,2025-03-06 00:26:37
6200,5.0,0.08,24,-0.9499555555555556,2025-03-06 00:26:37
6200,5.0,0.08,25,-0.9511111111111112,2025-03-06 00:26:37
6200,5.5,0.08,1,0.0310222222222222,2025-03-06 00:26:37
6200,5.5,0.08,2,-0.9545777777777776,2025-03-06 00:26:37
6200,5.5,0.08,3,-0.9523555555555556,2025-03-06 00:26:37
6200,5.5,0.08,4,0.0649777777777777,2025-03-06 00:26:37
6200,5.5,0.08,5,-0.9552888888888889,2025-03-06 00:26:37
6200,5.5,0.08,6,-0.9576,2025-03-06 00:26:37
6200,5.5,0.08,7,-0.9550222222222222,2025-03-06 00:26:37
6200,5.5,0.08,8,-0.9504,2025-03-06 00:26:37
6200,5.5,0.08,9,-0.9553777777777778,2025-03-06 00:26:37
6200,5.5,0.08,10,-0.9550222222222222,2025-03-06 00:26:37
6200,5.5,0.08,11,-0.9584,2025-03-06 00:26:37
6200,5.5,0.08,12,-0.9532444444444444,2025-03-06 00:26:37
6200,5.5,0.08,13,-0.3751111111111111,2025-03-06 00:26:37
6200,5.5,0.08,14,-0.9460444444444444,2025-03-06 00:26:37
6200,5.5,0.08,15,-0.3149333333333333,2025-03-06 00:26:37
6200,5.5,0.08,16,-0.9527111111111112,2025-03-06 00:26:37
6200,5.5,0.08,17,-0.9533333333333334,2025-03-06 00:26:37
6200,5.5,0.08,18,-0.9531555555555556,2025-03-06 00:26:37
6200,5.5,0.08,19,-0.9513777777777778,2025-03-06 00:26:37
6200,5.5,0.08,20,-0.9537777777777776,2025-03-06 00:26:37
6200,5.5,0.08,21,-0.9542222222222222,2025-03-06 00:26:37
6200,5.5,0.08,22,-0.9566222222222224,2025-03-06 00:26:37
6200,5.5,0.08,23,-0.9562666666666668,2025-03-06 00:26:37
6200,5.5,0.08,24,-0.9563555555555556,2025-03-06 00:26:37
6200,5.5,0.08,25,-0.9530666666666666,2025-03-06 00:26:37
6200,6.0,0.08,1,-0.9509333333333332,2025-03-06 00:26:37
6200,6.0,0.08,2,-0.9527111111111112,2025-03-06 00:26:37
6200,6.0,0.08,3,-0.9520888888888888,2025-03-06 00:26:37
6200,6.0,0.08,4,0.9502222222222222,2025-03-06 00:26:37
6200,6.0,0.08,5,-0.9522666666666668,2025-03-06 00:26:37
6200,6.0,0.08,6,-0.9516444444444444,2025-03-06 00:26:37
6200,6.0,0.08,7,-0.9532444444444444,2025-03-06 00:26:37
6200,6.0,0.08,8,-0.9540444444444444,2025-03-06 00:26:37
6200,6.0,0.08,9,-0.9496888888888888,2025-03-06 00:26:37
6200,6.0,0.08,10,-0.9522666666666668,2025-03-06 00:26:37
6200,6.0,0.08,11,-0.1392,2025-03-06 00:26:37
6200,6.0,0.08,12,-0.9570666666666666,2025-03-06 00:26:37
6200,6.0,0.08,13,-0.9522666666666668,2025-03-06 00:26:37
6200,6.0,0.08,14,-0.0171555555555555,2025-03-06 00:26:37
6200,6.0,0.08,15,-0.9513777777777778,2025-03-06 00:26:37
6200,6.0,0.08,16,-0.9544,2025-03-06 00:26:37
6200,6.0,0.08,17,-0.9562666666666668,2025-03-06 00:26:37
6200,6.0,0.08,18,0.2096888888888889,2025-03-06 00:26:37
6200,6.0,0.08,19,0.0955555555555555,2025-03-06 00:26:37
6200,6.0,0.08,20,-0.9538666666666666,2025-03-06 00:26:37
6200,6.0,0.08,21,-0.9561777777777778,2025-03-06 00:26:37
6200,6.0,0.08,22,-0.1352888888888888,2025-03-06 00:26:37
6200,6.0,0.08,23,-0.9553777777777778,2025-03-06 00:26:37
6200,6.0,0.08,24,-0.9524444444444444,2025-03-06 00:26:37
6200,6.0,0.08,25,-0.9553777777777778,2025-03-06 00:26:37
6300,5.0,0.08,1,-0.9547555555555556,2025-03-06 00:26:37
6300,5.0,0.08,2,-0.9513777777777778,2025-03-06 00:26:37
6300,5.0,0.08,3,-0.9549333333333332,2025-03-06 00:26:37
6300,5.0,0.08,4,-0.9562666666666668,2025-03-06 00:26:37
6300,5.0,0.08,5,-0.9492444444444444,2025-03-06 00:26:37
6300,5.0,0.08,6,-0.9466666666666668,2025-03-06 00:26:37
6300,5.0,0.08,7,-0.9536,2025-03-06 00:26:37
6300,5.0,0.08,8,-0.9537777777777776,2025-03-06 00:26:37
6300,5.0,0.08,9,-0.9545777777777776,2025-03-06 00:26:37
6300,5.0,0.08,10,-0.9527111111111112,2025-03-06 00:26:37
6300,5.0,0.08,11,-0.9518222222222222,2025-03-06 00:26:37
6300,5.0,0.08,12,-0.9569777777777778,2025-03-06 00:26:37
6300,5.0,0.08,13,-0.9513777777777778,2025-03-06 00:26:37
6300,5.0,0.08,14,-0.9531555555555556,2025-03-06 00:26:37
6300,5.0,0.08,15,0.7749333333333334,2025-03-06 00:26:37
6300,5.0,0.08,16,-0.9540444444444444,2025-03-06 00:26:37
6300,5.0,0.08,17,-0.9574222222222222,2025-03-06 00:26:37
6300,5.0,0.08,18,-0.9531555555555556,2025-03-06 00:26:37
6300,5.0,0.08,19,-0.9541333333333334,2025-03-06 00:26:37
6300,5.0,0.08,20,-0.9541333333333334,2025-03-06 00:26:37
6300,5.0,0.08,21,-0.952,2025-03-06 00:26:37
6300,5.0,0.08,22,-0.9564444444444444,2025-03-06 00:26:37
6300,5.0,0.08,23,-0.9484444444444444,2025-03-06 00:26:37
6300,5.0,0.08,24,-0.9530666666666666,2025-03-06 00:26:37
6300,5.0,0.08,25,-0.9524444444444444,2025-03-06 00:26:37
6300,5.5,0.08,1,-0.952,2025-03-06 00:26:37
6300,5.5,0.08,2,-0.9508444444444444,2025-03-06 00:26:37
6300,5.5,0.08,3,-0.9527111111111112,2025-03-06 00:26:37
6300,5.5,0.08,4,0.0701333333333333,2025-03-06 00:26:37
6300,5.5,0.08,5,0.0238222222222222,2025-03-06 00:26:37
6300,5.5,0.08,6,-0.9543111111111112,2025-03-06 00:26:37
6300,5.5,0.08,7,-0.9509333333333332,2025-03-06 00:26:37
6300,5.5,0.08,8,-0.9488,2025-03-06 00:26:37
6300,5.5,0.08,9,-0.9598222222222222,2025-03-06 00:26:37
6300,5.5,0.08,10,-0.9560888888888888,2025-03-06 00:26:37
6300,5.5,0.08,11,-0.952,2025-03-06 00:26:37
6300,5.5,0.08,12,-0.9544,2025-03-06 00:26:37
6300,5.5,0.08,13,-0.9529777777777778,2025-03-06 00:26:37
6300,5.5,0.08,14,-0.9569777777777778,2025-03-06 00:26:37
6300,5.5,0.08,15,-0.9517333333333332,2025-03-06 00:26:37
6300,5.5,0.08,16,-0.9544,2025-03-06 00:26:37
6300,5.5,0.08,17,-0.9578666666666666,2025-03-06 00:26:37
6300,5.5,0.08,18,-0.9531555555555556,2025-03-06 00:26:37
6300,5.5,0.08,19,0.1118222222222222,2025-03-06 00:26:37
6300,5.5,0.08,20,-0.9503111111111112,2025-03-06 00:26:37
6300,5.5,0.08,21,0.9518222222222222,2025-03-06 00:26:37
6300,5.5,0.08,22,-0.9584,2025-03-06 00:26:37
6300,5.5,0.08,23,-0.9544,2025-03-06 00:26:37
6300,5.5,0.08,24,-0.9516444444444444,2025-03-06 00:26:37
6300,5.5,0.08,25,-0.6537777777777778,2025-03-06 00:26:37
6300,6.0,0.08,1,0.3346666666666666,2025-03-06 00:26:37
6300,6.0,0.08,2,-0.9564444444444444,2025-03-06 00:26:37
6300,6.0,0.08,3,-0.9525333333333332,2025-03-06 00:26:37
6300,6.0,0.08,4,-0.9472888888888888,2025-03-06 00:26:37
6300,6.0,0.08,5,-0.9552,2025-03-06 00:26:37
6300,6.0,0.08,6,-0.9600888888888888,2025-03-06 00:26:37
6300,6.0,0.08,7,-0.9525333333333332,2025-03-06 00:26:37
6300,6.0,0.08,8,-0.9549333333333332,2025-03-06 00:26:37
6300,6.0,0.08,9,-0.9559111111111112,2025-03-06 00:26:37
6300,6.0,0.08,10,-0.9519111111111112,2025-03-06 00:26:37
6300,6.0,0.08,11,-0.9488888888888888,2025-03-06 00:26:37
6300,6.0,0.08,12,-0.9511111111111112,2025-03-06 00:26:37
6300,6.0,0.08,13,-0.9531555555555556,2025-03-06 00:26:37
6300,6.0,0.08,14,0.1492444444444444,2025-03-06 00:26:37
6300,6.0,0.08,15,0.1041777777777777,2025-03-06 00:26:37
6300,6.0,0.08,16,-0.9545777777777776,2025-03-06 00:26:37
6300,6.0,0.08,17,-0.9570666666666666,2025-03-06 00:26:37
6300,6.0,0.08,18,-0.9515555555555556,2025-03-06 00:26:37
6300,6.0,0.08,19,0.4109333333333333,2025-03-06 00:26:37
6300,6.0,0.08,20,-0.9464,2025-03-06 00:26:37
6300,6.0,0.08,21,0.2770666666666667,2025-03-06 00:26:37
6300,6.0,0.08,22,-0.9504,2025-03-06 00:26:37
6300,6.0,0.08,23,-0.9552888888888889,2025-03-06 00:26:37
6300,6.0,0.08,24,-0.9530666666666666,2025-03-06 00:26:37
6300,6.0,0.08,25,0.3057777777777777,2025-03-06 00:26:37
6400,5.0,0.08,1,-0.9504888888888888,2025-03-06 00:26:37
6400,5.0,0.08,2,-0.1363555555555555,2025-03-06 00:26:37
6400,5.0,0.08,3,0.2848888888888889,2025-03-06 00:26:37
6400,5.0,0.08,4,-0.9583111111111112,2025-03-06 00:26:37
6400,5.0,0.08,5,-0.9540444444444444,2025-03-06 00:26:37
6400,5.0,0.08,6,-0.9541333333333334,2025-03-06 00:26:37
6400,5.0,0.08,7,-0.9516444444444444,2025-03-06 00:26:37
6400,5.0,0.08,8,-0.9549333333333332,2025-03-06 00:26:37
6400,5.0,0.08,9,-0.9589333333333332,2025-03-06 00:26:37
6400,5.0,0.08,10,-0.9536888888888888,2025-03-06 00:26:37
6400,5.0,0.08,11,-0.4028444444444444,2025-03-06 00:26:37
6400,5.0,0.08,12,-0.9574222222222222,2025-03-06 00:26:37
6400,5.0,0.08,13,-0.9612444444444443,2025-03-06 00:26:37
6400,5.0,0.08,14,-0.9447111111111112,2025-03-06 00:26:37
6400,5.0,0.08,15,-0.9514666666666668,2025-03-06 00:26:37
6400,5.0,0.08,16,0.3677333333333333,2025-03-06 00:26:37
6400,5.0,0.08,17,-0.9544888888888888,2025-03-06 00:26:37
6400,5.0,0.08,18,0.5016888888888889,2025-03-06 00:26:37
6400,5.0,0.08,19,-0.2086222222222222,2025-03-06 00:26:37
6400,5.0,0.08,20,0.9532444444444444,2025-03-06 00:26:37
6400,5.0,0.08,21,0.0105777777777777,2025-03-06 00:26:37
6400,5.0,0.08,22,-0.9524444444444444,2025-03-06 00:26:37
6400,5.0,0.08,23,-0.9548444444444444,2025-03-06 00:26:37
6400,5.0,0.08,24,-0.9536,2025-03-06 00:26:37
6400,5.0,0.08,25,-0.9509333333333332,2025-03-06 00:26:37
6400,5.5,0.08,1,-0.9552888888888889,2025-03-06 00:26:37
6400,5.5,0.08,2,-0.9528,2025-03-06 00:26:37
6400,5.5,0.08,3,-0.9550222222222222,2025-03-06 00:26:37
6400,5.5,0.08,4,-0.9418666666666666,2025-03-06 00:26:37
6400,5.5,0.08,5,-0.9472,2025-03-06 00:26:37
6400,5.5,0.08,6,-0.9556444444444444,2025-03-06 00:26:37
6400,5.5,0.08,7,-0.9517333333333332,2025-03-06 00:26:37
6400,5.5,0.08,8,-0.9548444444444444,2025-03-06 00:26:37
6400,5.5,0.08,9,-0.9544888888888888,2025-03-06 00:26:37
6400,5.5,0.08,10,-0.9520888888888888,2025-03-06 00:26:37
6400,5.5,0.08,11,-0.9506666666666668,2025-03-06 00:26:37
6400,5.5,0.08,12,-0.9489777777777778,2025-03-06 00:26:37
6400,5.5,0.08,13,-0.9520888888888888,2025-03-06 00:26:37
6400,5.5,0.08,14,-0.9540444444444444,2025-03-06 00:26:37
6400,5.5,0.08,15,-0.9558222222222222,2025-03-06 00:26:37
6400,5.5,0.08,16,-0.9463111111111112,2025-03-06 00:26:37
6400,5.5,0.08,17,-0.9454222222222224,2025-03-06 00:26:37
6400,5.5,0.08,18,-0.9567111111111112,2025-03-06 00:26:37
6400,5.5,0.08,19,0.2209777777777777,2025-03-06 00:26:37
6400,5.5,0.08,20,-0.9524444444444444,2025-03-06 00:26:37
6400,5.5,0.08,21,-0.9513777777777778,2025-03-06 00:26:37
6400,5.5,0.08,22,-0.9592888888888887,2025-03-06 00:26:37
6400,5.5,0.08,23,-0.9583111111111112,2025-03-06 00:26:37
6400,5.5,0.08,24,-0.448,2025-03-06 00:26:37
6400,5.5,0.08,25,-0.9568,2025-03-06 00:26:37
6400,6.0,0.08,1,-0.9500444444444444,2025-03-06 00:26:37
6400,6.0,0.08,2,-0.9455111111111112,2025-03-06 00:26:37
6400,6.0,0.08,3,-0.9568,2025-03-06 00:26:37
6400,6.0,0.08,4,-0.9568,2025-03-06 00:26:37
6400,6.0,0.08,5,-0.9544,2025-03-06 00:26:37
6400,6.0,0.08,6,-0.9611555555555557,2025-03-06 00:26:37
6400,6.0,0.08,7,0.9558222222222222,2025-03-06 00:26:37
6400,6.0,0.08,8,-0.0167111111111111,2025-03-06 00:26:37
6400,6.0,0.08,9,0.1341333333333333,2025-03-06 00:26:37
6400,6.0,0.08,10,-0.9528888888888888,2025-03-06 00:26:37
6400,6.0,0.08,11,0.4528888888888889,2025-03-06 00:26:37
6400,6.0,0.08,12,0.9560888888888888,2025-03-06 00:26:37
6400,6.0,0.08,13,-0.9558222222222222,2025-03-06 00:26:37
6400,6.0,0.08,14,-0.9499555555555556,2025-03-06 00:26:37
6400,6.0,0.08,15,-0.3512,2025-03-06 00:26:37
6400,6.0,0.08,16,-0.9506666666666668,2025-03-06 00:26:37
6400,6.0,0.08,17,-0.9539555555555556,2025-03-06 00:26:37
6400,6.0,0.08,18,-0.9515555555555556,2025-03-06 00:26:37
6400,6.0,0.08,19,0.1481777777777777,2025-03-06 00:26:37
6400,6.0,0.08,20,-0.1448,2025-03-06 00:26:37
6400,6.0,0.08,21,-0.9498666666666666,2025-03-06 00:26:37
6400,6.0,0.08,22,-0.9580444444444444,2025-03-06 00:26:37
6400,6.0,0.08,23,-0.9488,2025-03-06 00:26:37
6400,6.0,0.08,24,-0.9536888888888888,2025-03-06 00:26:37
6400,6.0,0.08,25,-0.9527111111111112,2025-03-06 00:26:37
6500,5.0,0.08,1,-0.9554666666666668,2025-03-06 00:26:37
6500,5.0,0.08,2,-0.9550222222222222,2025-03-06 00:26:37
6500,5.0,0.08,3,-0.1652444444444444,2025-03-06 00:26:37
6500,5.0,0.08,4,-0.9510222222222222,2025-03-06 00:26:37
6500,5.0,0.08,5,0.9563555555555556,2025-03-06 00:26:37
6500,5.0,0.08,6,-0.9514666666666668,2025-03-06 00:26:37
6500,5.0,0.08,7,-0.9521777777777778,2025-03-06 00:26:37
6500,5.0,0.08,8,-0.3875555555555555,2025-03-06 00:26:37
6500,5.0,0.08,9,0.2799111111111111,2025-03-06 00:26:37
6500,5.0,0.08,10,-0.9583111111111112,2025-03-06 00:26:37
6500,5.0,0.08,11,0.3300444444444444,2025-03-06 00:26:37
6500,5.0,0.08,12,-0.9544888888888888,2025-03-06 00:26:37
6500,5.0,0.08,13,-0.9525333333333332,2025-03-06 00:26:37
6500,5.0,0.08,14,0.2724444444444444,2025-03-06 00:26:37
6500,5.0,0.08,15,-0.2407111111111111,2025-03-06 00:26:37
6500,5.0,0.08,16,-0.9490666666666666,2025-03-06 00:26:37
6500,5.0,0.08,17,-0.9538666666666666,2025-03-06 00:26:37
6500,5.0,0.08,18,-0.9562666666666668,2025-03-06 00:26:37
6500,5.0,0.08,19,-0.9531555555555556,2025-03-06 00:26:37
6500,5.0,0.08,20,-0.9563555555555556,2025-03-06 00:26:37
6500,5.0,0.08,21,0.9508444444444444,2025-03-06 00:26:37
6500,5.0,0.08,22,-0.9535111111111112,2025-03-06 00:26:37
6500,5.0,0.08,23,-0.1886222222222222,2025-03-06 00:26:37
6500,5.0,0.08,24,0.0162666666666666,2025-03-06 00:26:37
6500,5.0,0.08,25,-0.9526222222222224,2025-03-06 00:26:37
6500,5.5,0.08,1,0.2350222222222222,2025-03-06 00:26:37
6500,5.5,0.08,2,-0.9570666666666666,2025-03-06 00:26:37
6500,5.5,0.08,3,-0.9488,2025-03-06 00:26:37
6500,5.5,0.08,4,-0.9490666666666666,2025-03-06 00:26:37
6500,5.5,0.08,5,-0.9538666666666666,2025-03-06 00:26:37
6500,5.5,0.08,6,0.7636444444444445,2025-03-06 00:26:37
6500,5.5,0.08,7,0.0275555555555555,2025-03-06 00:26:37
6500,5.5,0.08,8,-0.9500444444444444,2025-03-06 00:26:37
6500,5.5,0.08,9,-0.9529777777777778,2025-03-06 00:26:37
6500,5.5,0.08,10,-0.9556444444444444,2025-03-06 00:26:37
6500,5.5,0.08,11,-0.9561777777777778,2025-03-06 00:26:37
6500,5.5,0.08,12,-0.9576,2025-03-06 00:26:37
6500,5.5,0.08,13,-0.956,2025-03-06 00:26:37
6500,5.5,0.08,14,0.9553777777777778,2025-03-06 00:26:37
6500,5.5,0.08,15,-0.9568,2025-03-06 00:26:37
6500,5.5,0.08,16,-0.9515555555555556,2025-03-06 00:26:37
6500,5.5,0.08,17,0.9545777777777776,2025-03-06 00:26:37
6500,5.5,0.08,18,-0.9528888888888888,2025-03-06 00:26:37
6500,5.5,0.08,19,-0.9533333333333334,2025-03-06 00:26:37
6500,5.5,0.08,20,0.1978666666666666,2025-03-06 00:26:37
6500,5.5,0.08,21,-0.9504,2025-03-06 00:26:37
6500,5.5,0.08,22,-0.9509333333333332,2025-03-06 00:26:37
6500,5.5,0.08,23,-0.9495111111111112,2025-03-06 00:26:37
6500,5.5,0.08,24,-0.9488,2025-03-06 00:26:37
6500,5.5,0.08,25,-0.9564444444444444,2025-03-06 00:26:37
6500,6.0,0.08,1,-0.9512,2025-03-06 00:26:37
6500,6.0,0.08,2,-0.9557333333333332,2025-03-06 00:26:37
6500,6.0,0.08,3,0.4633777777777778,2025-03-06 00:26:37
6500,6.0,0.08,4,-0.96,2025-03-06 00:26:37
6500,6.0,0.08,5,0.9536888888888888,2025-03-06 00:26:37
6500,6.0,0.08,6,-0.9501333333333334,2025-03-06 00:26:37
6500,6.0,0.08,7,-0.3767111111111111,2025-03-06 00:26:37
6500,6.0,0.08,8,-0.9557333333333332,2025-03-06 00:26:37
6500,6.0,0.08,9,-0.9576888888888888,2025-03-06 00:26:37
6500,6.0,0.08,10,-0.9513777777777778,2025-03-06 00:26:37
6500,6.0,0.08,11,0.0266666666666666,2025-03-06 00:26:37
6500,6.0,0.08,12,-0.9550222222222222,2025-03-06 00:26:37
6500,6.0,0.08,13,-0.9571555555555556,2025-03-06 00:26:37
6500,6.0,0.08,14,-0.9561777777777778,2025-03-06 00:26:37
6500,6.0,0.08,15,-0.0488888888888888,2025-03-06 00:26:37
6500,6.0,0.08,16,-0.9570666666666666,2025-03-06 00:26:37
6500,6.0,0.08,17,0.3681777777777777,2025-03-06 00:26:37
6500,6.0,0.08,18,-0.1845333333333333,2025-03-06 00:26:37
6500,6.0,0.08,19,-0.2848,2025-03-06 00:26:37
6500,6.0,0.08,20,0.3852444444444444,2025-03-06 00:26:37
6500,6.0,0.08,21,0.9530666666666666,2025-03-06 00:26:37
6500,6.0,0.08,22,-0.9556444444444444,2025-03-06 00:26:37
6500,6.0,0.08,23,-0.9566222222222224,2025-03-06 00:26:37
6500,6.0,0.08,24,-0.9515555555555556,2025-03-06 00:26:37
6500,6.0,0.08,25,-0.9538666666666666,2025-03-06 00:26:37
6600,5.0,0.08,1,-0.9532444444444444,2025-03-06 00:26:37
6600,5.0,0.08,2,0.4761777777777777,2025-03-06 00:26:37
6600,5.0,0.08,3,0.2143111111111111,2025-03-06 00:26:37
6600,5.0,0.08,4,-0.9557333333333332,2025-03-06 00:26:37
6600,5.0,0.08,5,-0.9513777777777778,2025-03-06 00:26:37
6600,5.0,0.08,6,-0.9544,2025-03-06 00:26:37
6600,5.0,0.08,7,-0.1820444444444444,2025-03-06 00:26:37
6600,5.0,0.08,8,-0.0162666666666666,2025-03-06 00:26:37
6600,5.0,0.08,9,-0.9502222222222222,2025-03-06 00:26:37
6600,5.0,0.08,10,-0.9563555555555556,2025-03-06 00:26:37
6600,5.0,0.08,11,-0.9512888888888889,2025-03-06 00:26:37
6600,5.0,0.08,12,-0.9507555555555556,2025-03-06 00:26:37
6600,5.0,0.08,13,0.2440888888888888,2025-03-06 00:26:37
6600,5.0,0.08,14,-0.9506666666666668,2025-03-06 00:26:37
6600,5.0,0.08,15,0.4770666666666667,2025-03-06 00:26:37
6600,5.0,0.08,16,-0.9509333333333332,2025-03-06 00:26:37
6600,5.0,0.08,17,-0.9522666666666668,2025-03-06 00:26:37
6600,5.0,0.08,18,0.1407111111111111,2025-03-06 00:26:37
6600,5.0,0.08,19,-0.0625777777777777,2025-03-06 00:26:37
6600,5.0,0.08,20,-0.9538666666666666,2025-03-06 00:26:37
6600,5.0,0.08,21,-0.9516444444444444,2025-03-06 00:26:37
6600,5.0,0.08,22,-0.9468444444444444,2025-03-06 00:26:37
6600,5.0,0.08,23,-0.9569777777777778,2025-03-06 00:26:37
6600,5.0,0.08,24,-0.9561777777777778,2025-03-06 00:26:37
6600,5.0,0.08,25,-0.9511111111111112,2025-03-06 00:26:37
6600,5.5,0.08,1,-0.9501333333333334,2025-03-06 00:26:37
6600,5.5,0.08,2,0.0421333333333333,2025-03-06 00:26:37
6600,5.5,0.08,3,-0.9521777777777778,2025-03-06 00:26:37
6600,5.5,0.08,4,0.1696,2025-03-06 00:26:37
6600,5.5,0.08,5,-0.9524444444444444,2025-03-06 00:26:37
6600,5.5,0.08,6,0.1999111111111111,2025-03-06 00:26:37
6600,5.5,0.08,7,-0.9576888888888888,2025-03-06 00:26:37
6600,5.5,0.08,8,-0.9493333333333334,2025-03-06 00:26:37
6600,5.5,0.08,9,-0.9543111111111112,2025-03-06 00:26:37
6600,5.5,0.08,10,-0.9480888888888888,2025-03-06 00:26:37
6600,5.5,0.08,11,-0.9565333333333332,2025-03-06 00:26:37
6600,5.5,0.08,12,-0.9507555555555556,2025-03-06 00:26:37
6600,5.5,0.08,13,-0.9549333333333332,2025-03-06 00:26:37
6600,5.5,0.08,14,-0.9563555555555556,2025-03-06 00:26:37
6600,5.5,0.08,15,-0.9487111111111112,2025-03-06 00:26:37
6600,5.5,0.08,16,-0.1617777777777777,2025-03-06 00:26:37
6600,5.5,0.08,17,-0.0473777777777777,2025-03-06 00:26:37
6600,5.5,0.08,18,0.9544,2025-03-06 00:26:37
6600,5.5,0.08,19,0.9507555555555556,2025-03-06 00:26:37
6600,5.5,0.08,20,0.9512888888888889,2025-03-06 00:26:37
6600,5.5,0.08,21,-0.9606222222222224,2025-03-06 00:26:37
6600,5.5,0.08,22,0.0395555555555555,2025-03-06 00:26:37
6600,5.5,0.08,23,-0.3244444444444444,2025-03-06 00:26:37
6600,5.5,0.08,24,0.1878222222222222,2025-03-06 00:26:37
6600,5.5,0.08,25,-0.9545777777777776,2025-03-06 00:26:37
6600,6.0,0.08,1,0.2505777777777778,2025-03-06 00:26:37
6600,6.0,0.08,2,0.3508444444444444,2025-03-06 00:26:37
6600,6.0,0.08,3,-0.0882666666666666,2025-03-06 00:26:37
6600,6.0,0.08,4,-0.9512888888888889,2025-03-06 00:26:37
6600,6.0,0.08,5,-0.9483555555555556,2025-03-06 00:26:37
6600,6.0,0.08,6,-0.4456888888888889,2025-03-06 00:26:37
6600,6.0,0.08,7,-0.9550222222222222,2025-03-06 00:26:37
6600,6.0,0.08,8,0.2170666666666666,2025-03-06 00:26:37
6600,6.0,0.08,9,-0.9568888888888888,2025-03-06 00:26:37
6600,6.0,0.08,10,0.0208888888888888,2025-03-06 00:26:37
6600,6.0,0.08,11,-0.9535111111111112,2025-03-06 00:26:37
6600,6.0,0.08,12,-0.9480888888888888,2025-03-06 00:26:37
6600,6.0,0.08,13,0.9511111111111112,2025-03-06 00:26:37
6600,6.0,0.08,14,-0.9562666666666668,2025-03-06 00:26:37
6600,6.0,0.08,15,0.2487111111111111,2025-03-06 00:26:37
6600,6.0,0.08,16,-0.9459555555555555,2025-03-06 00:26:37
6600,6.0,0.08,17,0.2058666666666666,2025-03-06 00:26:37
6600,6.0,0.08,18,0.3481777777777777,2025-03-06 00:26:37
6600,6.0,0.08,19,-0.9540444444444444,2025-03-06 00:26:37
6600,6.0,0.08,20,-0.9546666666666668,2025-03-06 00:26:37
6600,6.0,0.08,21,-0.9576,2025-03-06 00:26:37
6600,6.0,0.08,22,-0.9576888888888888,2025-03-06 00:26:37
6600,6.0,0.08,23,-0.9563555555555556,2025-03-06 00:26:37
6600,6.0,0.08,24,-0.9579555555555556,2025-03-06 00:26:37
6600,6.0,0.08,25,-0.9549333333333332,2025-03-06 00:26:37
6700,5.0,0.08,1,-0.9473777777777778,2025-03-06 00:26:37
6700,5.0,0.08,2,-0.9478222222222222,2025-03-06 00:26:37
6700,5.0,0.08,3,-0.9509333333333332,2025-03-06 00:26:37
6700,5.0,0.08,4,-0.9543111111111112,2025-03-06 00:26:37
6700,5.0,0.08,5,0.4104,2025-03-06 00:26:37
6700,5.0,0.08,6,-0.9580444444444444,2025-03-06 00:26:37
6700,5.0,0.08,7,0.2721777777777778,2025-03-06 00:26:37
6700,5.0,0.08,8,-0.9577777777777776,2025-03-06 00:26:37
6700,5.0,0.08,9,-0.9542222222222222,2025-03-06 00:26:37
6700,5.0,0.08,10,-0.9544,2025-03-06 00:26:37
6700,5.0,0.08,11,-0.9536,2025-03-06 00:26:37
6700,5.0,0.08,12,-0.9562666666666668,2025-03-06 00:26:37
6700,5.0,0.08,13,-0.9541333333333334,2025-03-06 00:26:37
6700,5.0,0.08,14,-0.9458666666666666,2025-03-06 00:26:37
6700,5.0,0.08,15,0.3560888888888889,2025-03-06 00:26:37
6700,5.0,0.08,16,0.9541333333333334,2025-03-06 00:26:37
6700,5.0,0.08,17,0.1989333333333333,2025-03-06 00:26:37
6700,5.0,0.08,18,0.0294222222222222,2025-03-06 00:26:37
6700,5.0,0.08,19,-0.9533333333333334,2025-03-06 00:26:37
6700,5.0,0.08,20,-0.9568888888888888,2025-03-06 00:26:37
6700,5.0,0.08,21,-0.9451555555555556,2025-03-06 00:26:37
6700,5.0,0.08,22,0.9552888888888889,2025-03-06 00:26:37
6700,5.0,0.08,23,0.2517333333333333,2025-03-06 00:26:37
6700,5.0,0.08,24,-0.9490666666666666,2025-03-06 00:26:37
6700,5.0,0.08,25,0.7022222222222222,2025-03-06 00:26:37
6700,5.5,0.08,1,0.5304888888888889,2025-03-06 00:26:37
6700,5.5,0.08,2,-0.9472,2025-03-06 00:26:37
6700,5.5,0.08,3,-0.9508444444444444,2025-03-06 00:26:37
6700,5.5,0.08,4,0.1209777777777777,2025-03-06 00:26:37
6700,5.5,0.08,5,-0.9553777777777778,2025-03-06 00:26:37
6700,5.5,0.08,6,0.476,2025-03-06 00:26:37
6700,5.5,0.08,7,0.2329777777777777,2025-03-06 00:26:37
